origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"5","10",427.1574403,0.0000000,151.5558456,70338.0109686
"5","11",427.1574403,0.0000000,151.5558456,70338.0109686
"5","8",427.1574403,80688.6943823,44.8037702,81160.6555928
"5","9",427.1574403,80688.6943823,44.8037702,81160.6555928
"5","14",427.1574403,80688.6943823,44.8037702,81160.6555928
"5","15",427.1574403,80688.6943823,44.8037702,81160.6555928
"5","12",427.1574403,80688.6943823,44.8037702,81160.6555928
"5","13",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","18",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","19",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","16",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","17",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","22",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","23",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","20",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","21",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","26",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","24",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","25",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","2",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","3",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","1",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","6",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","7",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","4",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","5",427.1574403,42803.8032821,24.8670046,43255.8277270
"10","10",427.1574403,0.0000000,24.8670046,43255.8277270
"10","11",427.1574403,0.0000000,24.8670046,43255.8277270
"10","8",427.1574403,0.0000000,24.8670046,43255.8277270
"10","9",427.1574403,0.0000000,24.8670046,43255.8277270
"10","14",427.1574403,0.0000000,24.8670046,43255.8277270
"10","15",427.1574403,0.0000000,24.8670046,43255.8277270
"10","12",427.1574403,0.0000000,24.8670046,43255.8277270
"10","13",427.1574403,0.0000000,24.8670046,43255.8277270
"11","18",427.1574403,0.0000000,24.8670046,43255.8277270
"11","19",427.1574403,0.0000000,24.8670046,43255.8277270
"11","16",427.1574403,0.0000000,24.8670046,43255.8277270
"11","17",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","22",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","23",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","20",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","21",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","26",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","24",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","25",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","2",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","3",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","1",0.0000000,155706.0307188,415.8261303,156121.8568492
"11","6",0.0000000,295472.0688816,352.4367885,295824.5056702
"11","7",0.0000000,295472.0688816,352.4367885,295824.5056702
"11","4",0.0000000,295472.0688816,352.4367885,295824.5056702
"11","5",0.0000000,295472.0688816,352.4367885,295824.5056702
"11","10",0.0000000,295472.0688816,352.4367885,295824.5056702
"11","11",0.0000000,0.0000000,352.4367885,295824.5056702
"11","8",0.0000000,0.0000000,352.4367885,295824.5056702
"11","9",0.0000000,0.0000000,352.4367885,295824.5056702
"11","14",0.0000000,0.0000000,352.4367885,295824.5056702
"11","15",0.0000000,0.0000000,352.4367885,295824.5056702
"11","12",0.0000000,0.0000000,352.4367885,295824.5056702
"11","13",0.0000000,0.0000000,352.4367885,295824.5056702
"8","18",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","19",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","16",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","17",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","22",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","23",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","20",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","21",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","26",44.8037702,79466.8571529,30.1064169,79541.7673400
"8","24",44.8037702,68062.4634122,109.5902272,68216.8574096
"8","25",44.8037702,17719.0248582,45.4767248,17809.3053533
"8","2",44.8037702,17719.0248582,45.4767248,17809.3053533
"8","3",44.8037702,62317.1608141,151.5558456,62513.5204300
"8","1",44.8037702,62317.1608141,151.5558456,62513.5204300
"8","6",44.8037702,62317.1608141,151.5558456,62513.5204300
"8","7",44.8037702,62317.1608141,151.5558456,62513.5204300
"8","4",44.8037702,62317.1608141,151.5558456,62513.5204300
"8","5",44.8037702,80688.6943823,427.1574403,81160.6555928
"8","10",44.8037702,80688.6943823,427.1574403,81160.6555928
"8","11",44.8037702,80688.6943823,427.1574403,81160.6555928
"8","8",44.8037702,0.0000000,427.1574403,81160.6555928
"8","9",44.8037702,0.0000000,427.1574403,81160.6555928
"8","14",44.8037702,0.0000000,427.1574403,81160.6555928
"8","15",44.8037702,0.0000000,427.1574403,81160.6555928
"8","12",44.8037702,0.0000000,427.1574403,81160.6555928
"8","13",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","18",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","19",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","16",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","17",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","22",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","23",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","20",44.8037702,45378.8279625,24.8670046,45448.4987373
"9","21",0.0000000,48706.2774533,236.5110302,48942.7884835
"9","26",0.0000000,48706.2774533,236.5110302,48942.7884835
"9","24",0.0000000,48706.2774533,236.5110302,48942.7884835
"9","25",0.0000000,48706.2774533,236.5110302,48942.7884835
"9","2",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","3",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","1",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","6",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","7",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","4",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","5",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","10",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","11",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","8",0.0000000,42593.9828433,0.0000000,42593.9828433
"9","9",0.0000000,0.0000000,0.0000000,42593.9828433
"9","14",0.0000000,0.0000000,0.0000000,42593.9828433
"9","15",0.0000000,0.0000000,0.0000000,42593.9828433
"9","12",0.0000000,13371.3266649,101.0375546,13472.3642195
"9","13",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","18",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","19",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","16",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","17",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","22",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","23",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","20",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","21",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","26",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","24",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","25",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","2",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","3",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","1",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","6",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","7",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","4",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","5",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","10",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","11",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","8",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","9",0.0000000,13371.3266649,101.0375546,13472.3642195
"14","14",0.0000000,0.0000000,101.0375546,13472.3642195
"14","15",0.0000000,0.0000000,101.0375546,13472.3642195
"14","12",0.0000000,0.0000000,101.0375546,13472.3642195
"14","13",0.0000000,0.0000000,101.0375546,13472.3642195
"15","18",0.0000000,0.0000000,101.0375546,13472.3642195
"15","19",0.0000000,0.0000000,101.0375546,13472.3642195
"15","16",0.0000000,0.0000000,101.0375546,13472.3642195
"15","17",0.0000000,0.0000000,101.0375546,13472.3642195
"15","22",0.0000000,0.0000000,101.0375546,13472.3642195
"15","23",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","20",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","21",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","26",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","24",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","25",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","2",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","3",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","1",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","6",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","7",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","4",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","5",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","10",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","11",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","8",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","9",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","14",0.0000000,90500.0815406,0.0000000,90500.0815406
"15","15",0.0000000,0.0000000,0.0000000,90500.0815406
"15","12",0.0000000,0.0000000,0.0000000,90500.0815406
"15","13",0.0000000,0.0000000,0.0000000,90500.0815406
"12","18",0.0000000,0.0000000,0.0000000,90500.0815406
"12","19",0.0000000,0.0000000,0.0000000,90500.0815406
"12","16",0.0000000,0.0000000,0.0000000,90500.0815406
"12","17",0.0000000,0.0000000,0.0000000,90500.0815406
"12","22",0.0000000,0.0000000,0.0000000,90500.0815406
"12","23",0.0000000,0.0000000,0.0000000,90500.0815406
"12","20",0.0000000,0.0000000,0.0000000,90500.0815406
"12","21",101.0375546,35406.1475369,236.5110302,35743.6961217
"12","26",101.0375546,35406.1475369,236.5110302,35743.6961217
"12","24",101.0375546,35406.1475369,236.5110302,35743.6961217
"12","25",101.0375546,35406.1475369,236.5110302,35743.6961217
"12","2",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","3",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","1",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","6",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","7",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","4",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","5",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","10",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","11",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","8",101.0375546,29222.6561784,0.0000000,29323.6937330
"12","9",101.0375546,13371.3266649,0.0000000,13472.3642195
"12","14",101.0375546,13371.3266649,0.0000000,13472.3642195
"12","15",101.0375546,13371.3266649,0.0000000,13472.3642195
"12","12",101.0375546,0.0000000,0.0000000,13472.3642195
"12","13",101.0375546,0.0000000,0.0000000,13472.3642195
"13","18",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","19",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","16",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","17",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","22",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","23",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","20",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","21",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","26",24.8670046,57580.5490519,30.1064169,57635.5224734
"13","24",24.8670046,46176.1553113,109.5902272,46310.6125430
"13","25",24.8670046,63097.8528208,45.4767248,63168.1965502
"13","2",24.8670046,63097.8528208,45.4767248,63168.1965502
"13","3",24.8670046,34318.7728622,151.5558456,34495.1957124
"13","1",24.8670046,34318.7728622,151.5558456,34495.1957124
"13","6",24.8670046,34318.7728622,151.5558456,34495.1957124
"13","7",24.8670046,34318.7728622,151.5558456,34495.1957124
"13","4",24.8670046,34318.7728622,151.5558456,34495.1957124
"13","5",24.8670046,42803.8032821,427.1574403,43255.8277270
"13","10",24.8670046,42803.8032821,427.1574403,43255.8277270
"13","11",24.8670046,42803.8032821,427.1574403,43255.8277270
"13","8",24.8670046,45378.8279625,44.8037702,45448.4987373
"13","9",24.8670046,45378.8279625,44.8037702,45448.4987373
"13","14",24.8670046,45378.8279625,44.8037702,45448.4987373
"13","15",24.8670046,45378.8279625,44.8037702,45448.4987373
"13","12",24.8670046,45378.8279625,44.8037702,45448.4987373
"13","13",24.8670046,0.0000000,44.8037702,45448.4987373
